Ahrs1_Roll,Ahrs1_bRollRate,Ahrs1_bYawRate
-0.198549429251343,-0.011733109158407685,-0.020605275042326437
-0.19981804654298235,-0.011833649573420656,-0.02062876531308207
-0.20109734074216545,-0.011926976492174585,-0.020624455448930806
-0.20238526698527895,-0.012009733854384478,-0.020607505026158927
-0.20367957500527203,-0.012080384176166484,-0.020590855441053286
-0.2049786749192547,-0.01214125542573677,-0.02058143770403831
-0.2062819063814121,-0.012199115322058711,-0.020578225677831224
-0.20758928291996287,-0.012262133868925341,-0.020574337700980883
-0.20890095133139108,-0.012333808125627375,-0.02056268633290436
-0.2102165023681794,-0.012407050682811857,-0.020541181383008936
-0.21153431747925622,-0.01246298946425509,-0.020514210207894394
-0.2128512000620425,-0.012476796015944022,-0.02049041477337525
-0.21416242902246044,-0.012429271101726197,-0.02047936943187685
-0.21546248504932383,-0.012319559014840937,-0.020489729330277442
-0.21674666059721912,-0.012170047663707852,-0.020528833269739845
-0.21801303000753666,-0.012016517623290226,-0.020602216036830573
-0.21926352218367262,-0.01188920962338628,-0.02071256910073191
-0.22050329683135525,-0.011800133682186935,-0.020858755750003503
-0.22173885601590437,-0.011745852140993596,-0.021035393142492573
-0.2229759647718123,-0.011719685301587977,-0.021233134471772237
-0.2242182758608707,-0.011720064159163086,-0.02143945154145887
-0.22546708759161102,-0.011748410450490144,-0.021639829627969887
-0.2267221761905226,-0.011800927045197515,-0.021820359817575585
-0.2279829702862589,-0.01186428569604736,-0.021972417337402506
-0.22924907554813764,-0.011921765143656421,-0.022096936255512033
-0.23052008620085246,-0.011965346765118902,-0.02220402854180105
-0.23179554061279226,-0.01200129356863117,-0.022307237658601962
-0.2330753468792008,-0.012043168182621704,-0.0224169636499256
-0.2343600854946109,-0.012099607344564717,-0.022537798535081078
-0.23565067701665543,-0.012167675059725264,-0.0226696972539774
-0.23694754818184915,-0.01223437436549931,-0.022809848411973196
-0.23824980413109123,-0.01228181935149835,-0.022954008053079396
-0.2395548548458718,-0.012293287402530353,-0.023098560655941167
-0.24085885043136243,-0.012259865219598508,-0.02324353223362632
-0.24215795504452814,-0.012185273043526684,-0.023394014820745858
-0.24344970759196893,-0.012085292869847731,-0.023557480110923755
-0.24473358235663256,-0.011981262911261979,-0.023737976937346583
-0.24601062202907284,-0.011890855159318064,-0.02393146303786242
-0.2472825306878096,-0.011821048652252942,-0.024125850112054856
-0.2485506522686665,-0.011767805967348496,-0.02430548924916867
-0.24981537885764632,-0.011723041354183877,-0.024457096996563975
-0.25107636838730024,-0.011682611255698373,-0.02457400817350305
-0.2523332749532112,-0.011647251004784122,-0.024656957153058958
-0.2535861953327842,-0.011615743500467374,-0.024711661470373614
-0.25483505050910615,-0.011578463761006283,-0.024745681285507286
-0.2560783244030605,-0.011520129976165276,-0.02476703480016358
-0.2573129215933178,-0.011432029211735743,-0.024784614944326083
-0.25853606311809063,-0.01132417449236003,-0.02480844207608418
-0.25974787766551183,-0.011226330607366131,-0.024848101776899577
-0.26095257263055516,-0.011175460615928992,-0.024909851856732515
-0.2621574887936779,-0.011197705596116079,-0.024994394345470152
-0.26337085568393914,-0.01129644405301407,-0.025096957455691692
-0.2645993676398346,-0.011453206398220204,-0.025209727739529283
-0.2658465771162043,-0.011639228472948286,-0.025325144283035124
-0.2671128493931562,-0.011828464395156115,-0.025438392548230486
-0.2683965414058478,-0.012003923782264024,-0.025547934106054413
-0.2696951168183882,-0.012156554445987556,-0.025653492877529754
-0.27100562525000627,-0.012281525529827635,-0.025752763756809207
-0.2723249780403941,-0.012376537208540733,-0.025840206389582013
-0.273650296565882,-0.0124427898657863,-0.02591041677475136
-0.27497921147905036,-0.012485324981073189,-0.02596377138207894
-0.2763098625039065,-0.012509798549748997,-0.026008761029456668
-0.2776405247185328,-0.012516996276645978,-0.026058812071811013
-0.2789691453345302,-0.012499078801006225,-0.02612664762326362
-0.2802931012836343,-0.012440945638627469,-0.026219785875446565
-0.281609039455696,-0.012326716359068299,-0.02633890694415017
-0.2829125378375653,-0.012147137326844158,-0.026479813736932655
-0.284197912001535,-0.011903161242451174,-0.026637390638353953
-0.28545885402350485,-0.01160560258725869,-0.026808005653932192
-0.2866900589281118,-0.011274511801612026,-0.02698895057143606
-0.2878890455411969,-0.010938866344220336,-0.027177173823037935
-0.2890571263371663,-0.0106322532631845,-0.027370261919652448
-0.2901990316374801,-0.0103829336723649,-0.027569175336671917
-0.2913213805023369,-0.010204282017018198,-0.02777845470372907
-0.2924307910980344,-0.010092785115979438,-0.02800143950162617
-0.29353260970889683,-0.010033960614249516,-0.028234006328631073
-0.29463071081901454,-0.010011050322141987,-0.028462952951761735
-0.2957279433600705,-0.010011287047013878,-0.02867108601890032
-0.29682655516005435,-0.010027697037226375,-0.028845034547622442
-0.2979283683259792,-0.010058619676132637,-0.028979785202388066
-0.2990349651681865,-0.010108156955829704,-0.029077525781632127
-0.3001482568231733,-0.010186740079038439,-0.02914386166485394
-0.30127124284354,-0.010307767192281549,-0.02918579247303704
-0.3024082573807137,-0.010479403389712087,-0.02921195864504315
-0.30356429860982215,-0.010696991419261557,-0.029232242295077374
-0.30474374981262026,-0.010943561800494874,-0.02925516322534711
-0.30594919972279544,-0.011199558753006633,-0.02928482317637173
-0.3071810263846101,-0.01145356864446916,-0.029320066624774294
-0.30843797842832016,-0.011704899032508632,-0.029356161138617054
-0.30971832488407475,-0.011957626759909024,-0.02938725758786116
-0.3110208088502993,-0.012212952687603976,-0.02940855711711594
-0.312344753110706,-0.01246522842367805,-0.02941805966970256
-0.3136893389691596,-0.012701479687323382,-0.0294179274758846
-0.3150526749457678,-0.012902967778354337,-0.02941559800882919
-0.31643110289852333,-0.013049700772161416,-0.029423963154895667
-0.3178190040369853,-0.013128036707904701,-0.029459296047524154
-0.31920947679699535,-0.013137349846132027,-0.029536938094619727
-0.3205959226190218,-0.013090662075877176,-0.029666741429828142
-0.3219737760556085,-0.013008719555459923,-0.029850645726890706
-0.3233413730173534,-0.012911894157795535,-0.030083256288476422
-0.3246994592901277,-0.012813860706316573,-0.030354737537940157
-0.3260496608849737,-0.012717562472348861,-0.030654384787508173
-0.32739278751792655,-0.012613674609340335,-0.030972966463026216
-0.3287277133133975,-0.012484612499213012,-0.031303340730313545
-0.33005144197768577,-0.01231674380827098,-0.03164052061734395
-0.331360658590848,-0.01211591865545639,-0.03198175282623083
-0.3326541304694565,-0.011913850464124201,-0.03232586088650303
-0.3339345873135663,-0.01175717881782885,-0.03267105845975225
-0.3352089447012955,-0.011685391237142795,-0.03301126909070505
-0.33648666764303087,-0.011713185095372036,-0.03333331029431275
-0.33777697958039643,-0.011828361016512856,-0.03361901853717354
-0.3390863382647199,-0.012003272159116044,-0.03385268018807817
-0.3404174695524168,-0.012208329635851198,-0.034027946346373864
-0.3417700199004365,-0.012418508095578363,-0.03414858187534986
-0.3431418723376607,-0.012614025315456351,-0.03422403377680273
-0.3445302445645126,-0.012781541258981632,-0.034264307347840244
-0.345932322433616,-0.012917403412851103,-0.03427688804358077
-0.34734553322970785,-0.013028191059635017,-0.03426684243886136
-0.3487675857126254,-0.013125310704993245,-0.03423968060195563
-0.3501964590697575,-0.013217475086840689,-0.03420402729022467
-0.3516305109995732,-0.013306316589591773,-0.034171189811544996
-0.35306852926154547,-0.013386228219357846,-0.034152046819404494
-0.35450945205232576,-0.013447982269730005,-0.03415360308174903
-0.35595196314688055,-0.013484804493948588,-0.034176930276471375
-0.3573943580997259,-0.013496332701688108,-0.034217584097047116
-0.3588346803405924,-0.013486227252600506,-0.034268917091567146
-0.36027077288853077,-0.013455819639284276,-0.034326599502628
-0.36170020142598913,-0.013401663986761597,-0.03439097738941752
-0.36312048741990116,-0.013320837856144668,-0.03446573877163019
-0.36452976870643855,-0.013218070996849251,-0.03455536403261528
-0.3659274777999704,-0.013106870366640183,-0.03466421177395941
-0.3673146583232802,-0.013004476328393888,-0.03479632804915407
-0.3686938046608005,-0.012926048591388342,-0.03495361993884871
-0.3700682807139663,-0.012881665242872925,-0.035132692241389187
-0.3714415596966433,-0.012875478455759242,-0.03532309524232614
-0.37281662334064936,-0.012904942779250384,-0.03550944003115311
-0.3741955733723613,-0.01296003469304335,-0.03567694223048529
-0.3755792611099732,-0.013025128759288346,-0.035816688249419235
-0.3769669922429938,-0.013084640325704644,-0.03592719271884475
-0.37835672388610936,-0.013128558799035909,-0.03601265120409218
-0.37974595604569567,-0.013154303225857826,-0.03608040738390223
-0.3811330036982616,-0.013166465316064302,-0.03613865660005587
-0.3825180296740836,-0.01317622883946787,-0.03619422525306497
-0.3839031170316124,-0.013197712866980384,-0.036250841843837193
-0.38529115926525503,-0.013239357031537405,-0.03630863992551714
-0.3866843229359439,-0.013296896608026533,-0.03636543210751163
-0.38808321530347323,-0.01335692880779282,-0.036419999609583316
-0.3894872107763379,-0.013408670348101672,-0.036476316815235
-0.3908954266491997,-0.013451875578972719,-0.03654554166759517
-0.39230757968327346,-0.013495873045756003,-0.03664268945038627
-0.3937244841944368,-0.013555643164384998,-0.03677889849616186
-0.3951484997031697,-0.013649611405028425,-0.03695482399555772
-0.396583923578279,-0.013795523574901495,-0.037160200653126405
-0.39803663333639966,-0.013999895394182138,-0.03737959103487137
-0.3995123866115429,-0.014246410533382003,-0.03760062602912875
-0.4010142192595407,-0.014495560801411147,-0.03781991347138348
-0.4025404447063092,-0.014700316614884747,-0.03804281441785711
-0.40408475572012365,-0.014829249282476047,-0.03827779627214575
-0.4056387587128101,-0.014883482549473448,-0.03853102789716691
-0.40719579962181734,-0.014898468682330501,-0.03880545349426217
-0.4087542354519325,-0.01492942383567091,-0.039101986512639596
-0.41031843420641634,-0.015026086686803556,-0.03941841809688822
-0.4118966598373573,-0.015207008076090631,-0.039746536282010206
-0.41349657850144556,-0.015444693372049298,-0.040072227554624286
-0.41512038945597696,-0.015669330210232646,-0.04038173048964149
-0.4167618534498202,-0.01579106961381196,-0.040670957781355724
-0.41840655740764815,-0.015732803905621297,-0.04094948926210258
-0.4200352170116334,-0.015460674327183685,-0.04123346853041724
-0.42162876630420165,-0.015000374286977359,-0.04153176583484833
-0.42317368392941956,-0.014434077193131434,-0.0418358048826606
-0.4246661355319194,-0.013880028673288206,-0.04211876924789988
-0.42611366538680073,-0.013459728738885783,-0.042342544948091844
-0.4275335647392547,-0.013260945868381542,-0.042468814035768826
-0.4289480480006959,-0.01331072538809744,-0.042470920114498524
-0.43037791339306514,-0.01357178091562347,-0.04234191913765933
-0.43183736559731245,-0.013964166358655479,-0.04209475901458893
-0.43333216338854463,-0.014400466158789997,-0.04175453569014997
-0.4348613819982509,-0.014816212233684244,-0.04134749823818419
-0.4364207895814449,-0.015181355169612266,-0.04089358296169547
-0.4380051708721919,-0.01549023925761287,-0.040406537709446064
-0.4396085084668746,-0.015739798970849362,-0.039900080501044724
-0.4412227925773035,-0.01591211241023587,-0.039394636137561896
-0.4428368779316028,-0.01597263241692103,-0.03891918277964297
-0.44443645030311624,-0.01588328673601025,-0.03850706624247549
-0.44600539653069093,-0.015621247120080955,-0.038189476907241504
-0.44752806889185076,-0.015192125242060034,-0.037990169799650544
-0.44899164014989507,-0.014629187226444657,-0.03792201847933211
-0.4503877836538669,-0.013979408743893444,-0.03798509448855987
-0.4517130591951797,-0.013286558497133167,-0.03816698306984589
-0.45296790823313193,-0.012582645183584982,-0.03844671088829597
-0.45415510944391385,-0.011892471933163432,-0.03880236969002098
-0.4552793067461094,-0.011246593271964651,-0.03921846771205801
-0.45634844505658434,-0.010691184682278443,-0.0396866176542848
-0.4573758785601016,-0.010284706188222123,-0.04019798376361868
-0.4583808155777605,-0.010080518353416983,-0.04073415352223795
-0.4593859502316893,-0.010105357091217213,-0.04126564030387866
-0.46041335981132225,-0.010347799337255542,-0.04176028629759078
-0.46148084101160713,-0.010764089424127956,-0.04219412235153355
-0.46260020474523894,-0.011295219555879648,-0.042555734355818275
-0.4637774767442463,-0.011882307929629105,-0.04284299443009805
-0.4650139223243294,-0.012474429532682341,-0.04305808890461474
-0.466307083522079,-0.013032511506318956,-0.04320577704491191
-0.4676517431489568,-0.013532246240006734,-0.04329395147914666
-0.46904094736197544,-0.013963606516183018,-0.04333271758432905
-0.47046708165121714,-0.014326046129521994,-0.043331076530560175
-0.4719229005281051,-0.014623642834928369,-0.043294510854527575
-0.47340222995035136,-0.014863131838731867,-0.0432271213664279
-0.47490003906447903,-0.015053098766420255,-0.04313723273812192
-0.4764118803310714,-0.015201824612570003,-0.043040442409874445
-0.47793314482133153,-0.015313689632300453,-0.04295620596372311
-0.4794586868143529,-0.015385846364246608,-0.042901761388224706
-0.4809828684414865,-0.01540708462066218,-0.04288947598223004
-0.48249972192313784,-0.015360498220959102,-0.042927294487792804
-0.484003030710965,-0.015230940955609385,-0.04301761208053562
-0.4854863828176897,-0.015013774251559392,-0.04315466266828882
-0.4869433203805759,-0.01471633878410217,-0.0433260918236335
-0.48836741745361584,-0.014348829309095935,-0.04352054829674936
-0.4897520490527743,-0.013913814463063815,-0.04373489373403935
-0.49109014317474375,-0.013407068370404274,-0.043974182898226535
-0.49237475247420337,-0.012831936668621868,-0.04424433649226082
-0.4936008502891284,-0.012215795214869788,-0.0445425147531286
-0.4947676996795759,-0.011613688693043297,-0.04485129133921703
-0.4958806194015011,-0.011095593803672272,-0.04514075084591514
-0.49695138734256605,-0.010728190179430188,-0.04537757395045614
-0.49799742749246195,-0.0105630498328444,-0.0455355035268955
-0.4990402224210697,-0.010631546250263415,-0.04560231461702384
-0.5001029826030771,-0.010939706602029123,-0.04558217659540612
-0.5012075273799722,-0.011462039802207426,-0.045493434250772305
-0.5023709275772185,-0.01214172676469033,-0.045361280221814626
-0.5036030652364769,-0.012902947921196187,-0.04520742290686355
-0.5049061778687516,-0.013670652892730268,-0.04504328938387419
-0.5062763921737915,-0.014386806936524901,-0.04487212819591977
-0.507706021009636,-0.015015998029777343,-0.04469759780450407
-0.5091853024382842,-0.015540055890610844,-0.044530576423691015
-0.5107030420040428,-0.01594627120610028,-0.04438840754157407
-0.5122464799784595,-0.016217665532965757,-0.04428866209915386
-0.5138011487976174,-0.016333400323329573,-0.04424405939378024
-0.5153513437421157,-0.016279994924082216,-0.044261791218203846
-0.5168815366731114,-0.0160645405893996,-0.04434488261732675
-0.5183785699514363,-0.01571953137821659,-0.04449314816395277
-0.5198338233712283,-0.015296783579119174,-0.04470395108213101
-0.5212443695621778,-0.014854867262613567,-0.04497290793373187
-0.5226126922456502,-0.01444575337895494,-0.04529334452727071
-0.5239452455620227,-0.014105615401947035,-0.04565460475119935
