time,Dadc1_tas,vane_AoA,Ahrs1_Pitch,Ahrs1_bPitchRate
2639.5,-21.494568893352437,0.019354774739827687,0.19700057186927833,-0.035496322342796316
2639.6,-21.657825540367924,0.019596401687069966,0.19344426519763988,-0.03622687542160123
2639.7,-21.819744562341143,0.019849031996105247,0.18981061539309627,-0.037045249051512734
2639.8,-21.980369349983107,0.02008995525855342,0.18609189864909584,-0.037899754434583224
2639.8999999999996,-22.13935576227007,0.020296093473522427,0.1822856722123557,-0.03875940908937465
2640.0,-22.29596950420472,0.020450671931355625,0.17839239675005436,-0.039622209429116866
2640.1,-22.44917860810797,0.020548614419654585,0.17441176507857267,-0.04051641983190335
2640.2,-22.597939386810083,0.02059597435275817,0.1703393400467573,-0.04149047488459265
2640.3,-22.74138232179071,0.020603033593167088,0.1661651506163187,-0.042588390584656036
2640.3999999999996,-22.87874008924284,0.02057629937268202,0.16187561445445994,-0.04381910427484397
2640.5,-23.00931821046595,0.020515060030194255,0.15745860003858514,-0.04513930874925062
2640.6,-23.132751438865924,0.02041391992932105,0.15290899637667654,-0.04646504071115779
2640.7,-23.249303574667266,0.020268510745356027,0.14823147037187076,-0.047706679455356144
2640.8,-23.359739977675517,0.02008010029836712,0.14343890249943014,-0.04880434610750422
2640.8999999999996,-23.464719764410646,0.01985673490912316,0.13854779219103677,-0.04974285136020531
2641.0,-23.564223436423006,0.019611224953921154,0.13357327714668651,-0.05054210271779979
2641.1,-23.657510688521597,0.019357074598881363,0.12852627693818847,-0.05123386715933314
2641.2,-23.74365786514464,0.019103387836804025,0.12341419445407555,-0.05184050805277995
2641.3,-23.822348485537077,0.018850350992661205,0.11824394241903935,-0.052366890981443946
2641.3999999999996,-23.894357581282236,0.01858809183011767,0.11302424122902702,-0.05280609477618074
2641.5,-23.961324093671323,0.01830177871647802,0.10776556633417635,-0.053149909747887886
2641.6,-24.02499518516794,0.01798204034236107,0.10247885840867882,-0.05339572087600877
2641.7,-24.086466549225236,0.017633943838496893,0.09717455119260156,-0.053549114144467794
2641.8,-24.145807878320028,0.01727686109953804,0.09186221102299247,-0.05362410237940241
2641.8999999999996,-24.20225144491893,0.016935092009889425,0.08655016956767234,-0.05364110904406846
2642.0,-24.25480733690324,0.016627662757094444,0.0812446033072998,-0.05362335454114364
2642.1,-24.302815371909745,0.016365189250255326,0.0759484657791187,-0.0535929454808535
2642.2,-24.34600050068252,0.016153277909061462,0.0706610031082233,-0.053567366269889255
2642.3,-24.384039238210264,0.015996205034045658,0.06537841526055346,-0.05355756027807622
2642.3999999999996,-24.4160903084574,0.01589673380152766,0.06009569535065786,-0.05356876894427013
2642.5,-24.440849834789958,0.01585282039424726,0.05480858302000657,-0.0536029911888544
2642.6,-24.45723277813481,0.015854087262923613,0.049514400261446184,-0.05366023656424221
2642.7,-24.46516777157457,0.015880589849805476,0.04421178907679319,-0.05373738101554311
2642.8,-24.465873025347207,0.015905762164690137,0.03890033275130557,-0.05382651769873034
2642.8999999999996,-24.46136270918356,0.015903915403311833,0.03358052721511946,-0.05391538101259246
2643.0,-24.453442386608216,0.015859235923236025,0.028254042980334168,-0.05399008740232954
2643.1,-24.442824626995574,0.015771406013493097,0.02292395282396963,-0.054038346481163825
2643.2,-24.428997158870146,0.015655357340751574,0.01759444732487618,-0.054051704562189676
2643.3,-24.410889926815912,0.015535898708527002,0.012269795995729853,-0.054027345968324376
2643.3999999999996,-24.38769224306634,0.015439412190869575,0.006952817750718847,-0.053970176820971924
2643.5,-24.359167784300837,0.015385099738705225,0.0016440159298986155,-0.05389311297155739
2643.6,-24.325408888535577,0.015378306981010129,-0.0036577557765762234,-0.05381248129372092
2643.7,-24.286403186689114,0.015408327695848668,-0.008953781247075594,-0.05373971646542364
2643.8,-24.241754067544306,0.015452714691098345,-0.014244454605525734,-0.05367529554047186
2643.8999999999996,-24.190655059417125,0.015487896686263346,-0.01952911860595347,-0.053609974771002156
2644.0,-24.132094241905747,0.015500814140633732,-0.024806332335507157,-0.0535321655644491
