Ahrs1_Roll,Ahrs1_bRollRate,Ahrs1_bYawRate
0.2205312941496149,0.13857719765680734,0.04784873516036897
0.23541486695105793,0.1392140358222132,0.049239210597198
0.250346850614259,0.1394408108721354,0.050070881973733876
0.26528186176252533,0.13942133563164433,0.050316399866065835
0.2802164785915539,0.13958383743773947,0.05003163468325977
0.29519824303137254,0.14040715362484305,0.0493503428484992
0.3103030547941941,0.1420393962899354,0.04842322688279244
0.32558596440563187,0.14407899068345198,0.04735616174150437
0.3410365908783857,0.14576894362378465,0.046213653660719146
0.35657534767784643,0.14650958352782364,0.04507666470156408
0.3720998797740106,0.1463133770681679,0.04407845235899316
0.3875540256732303,0.14584972446352365,0.0433747694993886
0.4029730291890168,0.14603311063081073,0.043081576041255884
0.41847331307170327,0.14744511472253352,0.04323773709219015
0.43419313537871235,0.1499807613195386,0.043811522964981794
0.4502208303515941,0.15290609385770362,0.044729770514478844
0.4665504118836602,0.1552349872875185,0.04591027354443059
0.4830840905807832,0.15619841742175444,0.047294682013359055
0.4996737021701834,0.15555630739242202,0.048872769539195574
0.5161729772405599,0.15356592746190845,0.050677755988964755
0.5324683290154245,0.15063432212822708,0.0527513985230535
0.5484724096490249,0.1469377584197721,0.05511339154336595
0.5640941083015831,0.1423160398452393,0.057769730231650905
0.5792160667587906,0.13647156097550425,0.060744983261961476
0.5936980142080686,0.12922912911231482,0.06408499834282479
0.6073988362695589,0.12064507258067253,0.06780749646714758
0.6202019555726638,0.1110103710749952,0.071847688836896
0.6320402107592302,0.100901577245286,0.07606185037850609
0.6429260415666062,0.09126617727820771,0.0802902798084084
0.6529836180783383,0.08336242877961077,0.08442222848699968
0.6624616980833831,0.07842853626020228,0.08841182664706021
0.6717026622132188,0.07717978365302566,0.09224439014455535
0.6810655528893482,0.07943090349235342,0.09589491922643621
0.6908339600968988,0.08412576475664729,0.09932143468459258
0.7011522687971837,0.08975361324213205,0.10249350460395307
0.7120098035275012,0.09480450254901943,0.10541125745172601
0.7232557465782152,0.09796171050899011,0.10807121144602763
0.7346174672685336,0.09805992212456037,0.11039175885719842
0.745711863755761,0.09401894827897443,0.11216876414913801
0.7560567823559762,0.08488250782655483,0.11311774552611055
0.7650934568992424,0.06996391736426516,0.1129815283492664
0.7722255680419782,0.049053985185912044,0.1116374077521204
0.7768777215175383,0.02264833915726901,0.10916645970640898
0.7785744657935253,-0.007882101778901852,0.10587905568444189
0.7770289403962591,-0.04031923188809287,0.1022784648901522
0.7722112396727708,-0.07194494031584973,0.09893947786022736
0.764361891360281,-0.10016070733103512,0.09632569069892633
0.7539380758933675,-0.1231238932538505,0.09463081380052903
0.7415134542291494,-0.14009455680823876,0.09373422514012135
0.7276714392020719,-0.15135830386112495,0.09328596766152833
0.7129288197708739,-0.15781327636942122,0.09285224902838897
0.6977076299973519,-0.16045695775129706,0.09204417858865173
0.6823453643049271,-0.16008162463119363,0.09060361907523522
0.6671093050309841,-0.15739295778580056,0.08844131654305902
0.6521785143620671,-0.15345415164379486,0.08560373542829185
